# Started at: 2021-03-02 01:23:42 +0000, Version: v0.1-120-gbc4d265, Generated by: thermobench --verbose --fan-cmd=fan --fan-on=0 --time=1800 --wait=30 --wait-timeout=240 --sensors_file=/root/thermobench/src/sensors.imx8 --cpu-usage --column=0_work_done --column=1_work_done --column=2_work_done --column=3_work_done --column=4_work_done --column=5_work_done --column=6_work_done --column=7_work_done --column=8_work_done --column=9_work_done --column=10_work_done --column=11_work_done --column=12_work_done --column=13_work_done --column=14_work_done --column=15_work_done --column=16_work_done --column=17_work_done --column=18_work_done --column=19_work_done --column=20_work_done --column=21_work_done '--sensor=/run/power Power uW' --output=/root/experiment5_out/Instance3/3/OPTIMAL_MEikLTF.json.yaml.csv -- demos-sched -c /root/experiment5/Instance3/OPTIMAL_MEikLTF.json.yaml
time/ms,CPU_0_temp/m°C,CPU_1_temp/m°C,GPU_0_temp/m°C,GPU_1_temp/m°C,DRC_temp/m°C,PMIC_temp/m°C,Cortex_A53_0_freq/Hz,Cortex_A53_1_freq/Hz,Cortex_A53_2_freq/Hz,Cortex_A53_3_freq/Hz,Cortex_A72_0_freq/Hz,Cortex_A72_1_freq/Hz,ambient/°C,cam_cpu,cam_mem,0_work_done,1_work_done,2_work_done,3_work_done,4_work_done,5_work_done,6_work_done,7_work_done,8_work_done,9_work_done,10_work_done,11_work_done,12_work_done,13_work_done,14_work_done,15_work_done,16_work_done,17_work_done,18_work_done,19_work_done,20_work_done,21_work_done,Power/uW,CPU0_load/%,CPU1_load/%,CPU2_load/%,CPU3_load/%,CPU4_load/%,CPU5_load/%
1418.91,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1612.41,,,,,,,,,,,,,,,,,,,,,,,,,,,394,,,,,,,,,,,,,,,,,
1613.53,,,,,,,,,,,,,22.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,
1795.35,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
1884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
1884.8,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952.87,,,,,,,,,,,,,,,,,,,,,,,,1015,,,,,,,,,,,,,,,,,,,,
1952.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407,,,,,,,,,,,,,,
1953.51,,,,,,,,,,,,,,,,,,,1117,,,,,,,,,,,,,,,,,1659,1406,,,,,,,
1995.69,30900,31700,30900,29900,30500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,7.338e+06,95.0495,96,85,74.7475,10,12.8713
2287.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124,,,,,,,,,,,,,
2287.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684,,,,,,,,,
2335,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,
2489.53,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2512.19,,,,,,,,,,,,,,,,,,,,,,,,,,,833,,,,,,,,,,,,,,,,,
2519.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,
2715.89,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
2777.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,
2781.59,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2852.95,,,,,,,,,,,,,,,,,,,,,,,,1577,,,,,,,,,,,,,,,,,,,,
2852.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2135,,,,,,,
2856.5,,,,,,,,,,,,,,,,,,,1697,,,,,,,,,,,2129,,,,,,2515,,,,,,,,
2995.76,31300,32100,31500,30300,31100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,7.1794e+06,94.898,97.0297,85.7143,77.451,11.4583,10.101
3186.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044,,,,,,,,,
3187.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1709,,,,,,,,,,,,,
3250.95,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,
3412.12,,,,,,,,,,,,,,,,,,,,,,,,,,,1272,,,,,,,,,,,,,,,,,
3415.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,
3576.32,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,
3678.45,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3688.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,
3752.92,,,,,,,,,,,,,,,,,,,,,,,,2138,,,,,,,,,,,,,,,,,,,,
3753.51,,,,,,,,,,,,,,,,,,,2276,,,,,,,,,,,2851,,,,,,3370,2865,,,,,,,
3995.86,31700,31900,31300,30300,31100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,7.1444e+06,97.0588,96.0396,86.2745,78.7879,9,8
4087.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1405,,,,,,,,,
4087.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2294,,,,,,,,,,,,,
4089.32,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,
4179.14,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
4312.38,,,,,,,,,,,,,,,,,,,,,,,,,,,1712,,,,,,,,,,,,,,,,,
4329.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,
4496.84,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,
4575.15,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4581.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,
4652.94,,,,,,,,,,,,,,,,,,,,,,,,2705,,,,,,3572,,,,,,,,,,,,,,
4653.4,,,,,,,,,,,,,,,,,,,2850,,,,,,,,,,,,,,,,,4225,3591,,,,,,,
4987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1765,,,,,,,,,
4987.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2878,,,,,,,,,,,,,
4995.45,31300,32100,31700,30900,31300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,7.397e+06,95,96,80.8081,70.297,10.7843,9.90099
5005.46,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,
5190.9,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
5212.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2151,,,,,,,,,,,,,,,,,
5224.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,
5417.41,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,
5475.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,
5489.33,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5552.96,,,,,,,,,,,,,,,,,,,,,,,,3273,,,,,,,,,,,,,,,,,,,,
5553.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320,,,,,,,
5553.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5080,,,,,,,,
5553.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4294,,,,,,,,,,,,,,
5553.23,,,,,,,,,,,,,,,,,,,3430,,,,,,,,,,,,,,,,,,,,,,,,,
5887.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2124,,,,,,,,,
5887.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3462,,,,,,,,,,,,,
5920.88,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,
5995.01,31700,32100,31500,30700,31500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,7.2336e+06,96.9388,96.0784,86,78,10,10.8911
6112.38,,,,,,,,,,,,,,,,,,,,,,,,,,,2591,,,,,,,,,,,,,,,,,
6121.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,
6277.77,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,
6386,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,26,,,,,,,,,,,,,,,
6452.93,,,,,,,,,,,,,,,,,,,,,,,,3822,,,,,,,,,,,,,,,,,,,,
6453.25,,,,,,,,,,,,,,,,,,,4009,,,,,,,,,,,5015,,,,,,,,,,,,,,
6453.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5936,,,,,,,,
6453.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5051,,,,,,,
6787.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2485,,,,,,,,,
6787.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4047,,,,,,,,,,,,,
6836.31,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,
6873.51,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
6995.73,31700,32300,32100,31100,31700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,7.1742e+06,96.9697,97,85,74.5098,8.91089,8.16327
7012.23,,,,,,,,,,,,,,,,,,,,,,,,,,,3030,,,,,,,,,,,,,,,,,
7019.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,
7198.32,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,
7279.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,
7282.74,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7352.92,,,,,,,,,,,,,,,,,,,,,,,,4389,,,,,,,,,,,,,,,,,,,,
7356.9,,,,,,,,,,,,,,,,,,,4588,,,,,,,,,,,5737,,,,,,6791,5780,,,,,,,
7687.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4631,,,,2846,,,,,,,,,
7751.84,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,
7880.18,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
7912.11,,,,,,,,,,,,,,,,,,,,,,,,,,,3469,,,,,,,,,,,,,,,,,
7914.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,
7995.98,32100,32600,32300,31300,32100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,7.263e+06,96,95,84.8485,76.4706,11,9.90099
8118.83,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,
8179.51,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8190.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,
8252.89,,,,,,,,,,,,,,,,,,,,,,,,4956,,,,,,,,,,,,,,,,,,,,
8253.53,,,,,,,,,,,,,,,,,,,5168,,,,,,,,,,,6458,,,,,,7647,6510,,,,,,,
8587.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5215,,,,,,,,,,,,,
8587.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3207,,,,,,,,,
8590.36,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,
8812.29,,,,,,,,,,,,,,,,,,,,,,,,,,,3909,,,,,,,,,,,,,,,,,
8829.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,
8979.21,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,
8995.36,32100,32600,32500,31500,32100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,7.509e+06,94.8454,97.0297,84,74.7475,7.21649,7.07071
9076.18,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9083.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,
9152.95,,,,,,,,,,,,,,,,,,,,,,,,5524,,,,,,,,,,,,,,,,,,,,
9157.36,,,,,,,,,,,,,,,,,,,5747,,,,,,,,,,,7179,,,,,,8502,7240,,,,,,,
9486.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3567,,,,,,,,,
9487.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5800,,,,,,,,,,,,,
9505.65,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,
9561.52,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
9712.16,,,,,,,,,,,,,,,,,,,,,,,,,,,4348,,,,,,,,,,,,,,,,,
9712.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,
9724.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,
9899.76,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,
9977.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,
9990.35,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9995.47,32500,33000,32600,31700,32300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,7.4272e+06,100,95.098,83.6735,76,14.8515,11.7647
10052.9,,,,,,,,,,,,,,,,,,,,,,,,6084,,,,,,,,,,,,,,,,,,,,
10057.3,,,,,,,,,,,,,,,,,,,6327,,,,1985,,,,,,,7901,,,,,,9358,7974,,,,,,,
10241.5,,,,,,,,,,,,,,63.21,59.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10387.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3928,,,,,,,,,
10387.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6385,,,,,,,,,,,,,
10421.3,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,
10567,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
10612.4,,,,,,,,,,,,,,,,,,,,,,,,,,,4788,,,,,,1205,,,,,,,,,,,
10620.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,
10760.2,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,
10887.1,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10887.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,
10953,,,,,,,,,,,,,,,,,,,,,,,,6639,,,,,,,,,,,,,,,,,,,,
10961.3,,,,,,,,,,,,,,,,,,,6905,,,,4092,,,,,,,8622,,,,,,10213,8695,,,,,,,
10995.4,32600,33200,32800,31900,32500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,7.4968e+06,100,96.0396,86,76.2376,19,16.1616
11287.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,,,,,,,,,,,,,
11287.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4289,,,,,,,,,
11336.8,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,
11512.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2357,,,,,,,,,,,
11512.3,,,,,,,,,,,,,,,,,,,,,,,,,,,5227,,,,,,,,,,,,,,,,,
11517.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,
11676,,,,,,,,,,,,,22.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11680.7,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,
11781.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,
11783.8,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9343,,,,,,,,,,,,,,
11853,,,,,,,,,,,,,,,,,,,,,,,,7177,,,,,,,,,,,,,,,,,,,,
11857.3,,,,,,,,,,,,,,,,,,,7480,,,,6200,,,,,,,,,,,,,11068,9428,,,,,,,
11995.6,33000,34200,33200,32300,32500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,7.367e+06,99.0099,96.0784,86.8687,78.2178,23.2323,8.16327
12187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4649,,,,,,,,,
12187.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7553,,,,,,,,,,,,,
12248.1,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,
12252.5,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,
12412.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3510,,,,,,,,,,,
12412.3,,,,,,,,,,,,,,,,,,,,,,,,,,,5666,,,,,,,,,,,,,,,,,
12414.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,
12601.2,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,
12674.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,
12680.9,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12761.3,,,,,,,,,,,,,,,,,,,8060,,,,8321,7710,,,,,,10065,,,,,,11916,10161,,,,,,,
12995.7,33000,33600,33200,32300,32800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,7.6538e+06,100,96.9697,85.1485,79.2079,16.8317,8
13087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5010,,,,,,,,,
13087.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8137,,,,,,,,,,,,,
13090.7,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,
13254,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,
13313.3,,,,,,,,,,,,,,,,,,,,,,,,,,,6105,,,,,,4658,,,,,,,,,,,
13327.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,,,
13461.6,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,
13577.6,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13585.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,
13652.9,,,,,,,,,,,,,,,,,,,,,,,,8278,,,,,,10786,,,,,,,,,,,,,,
13661.3,,,,,,,,,,,,,,,,,,,8639,,,,10456,,,,,,,,,,,,,12771,10896,,,,,,,
13997.3,33200,33800,33600,32500,32800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,7.5492e+06,100,95.098,84,71,16,8
13998.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8722,,,,5369,,,,,,,,,
14006.4,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,
14217.3,,,,,,,,,,,,,,,,,,,,,,,,,,,6544,,,,,,5812,,,,,,,,,,,
14224.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,,,,,,,,,,
14382.3,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,
14474.3,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14478.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,
14552.9,,,,,,,,,,,,,,,,,,,,,,,,8843,,,,,,,,,,,,,,,,,,,,
14557.3,,,,,,,,,,,,,,,,,,,9214,,,,12524,,,,,,,11509,,,,,,13626,11629,,,,,,,
14887.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9306,,,,,,,,,,,,,
14887.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5724,,,,,,,,,
14921.7,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,
14935.5,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
14995.6,33600,34200,33800,32600,33400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,7.2336e+06,100,97,87.8788,77.7778,16,8.08081
15112.3,,,,,,,,,,,,,,,,,,,,,,,,,,,6983,,,,,,,,,,,,,,,,,
15112.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6965,,,,,,,,,,,
15121.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,,
15303.1,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,
15388.5,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15389.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,
15453,,,,,,,,,,,,,,,,,,,,,,,,9376,,,,,,12230,,,,,,,,,,,,,,
15453.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14482,12363,,,,,,,
15453.3,,,,,,,,,,,,,,,,,,,9794,,,,14639,,,,,,,,,,,,,,,,,,,,,
15787.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6079,,,,,,,,,
15787.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9891,,,,,,,,,,,,,
15837.4,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,
15943.4,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
