instance,solver,time,n,len,obj_sm,obj_lr_ub,obj_lr
IN_10_4,ILP-IDLE-MAX,44,10,469,4.536574492429165,3.659557421835306,3.171048553050326
IN_40_6,ILP-IDLE-MIN,300005,40,2030,4.237945847888592,4.819957181191342,3.2535775317291753
IN_25_7,HEUR,12918,25,1120,4.095919669792056,5.267532864230459,3.1682060170236177
IN_15_1,ILP-SM-I,342,15,576,3.3708485282731777,3.9563872929580515,3.158220282324697
IN_45_3,ILP-SM-II,300007,45,1900,2.8719736965392766,3.42919429628849,2.8094367707892145
IN_15_5,HEUR,720,15,649,5.10984618471219,6.258694858496488,3.231993469802669
IN_10_2,ILP-IDLE-MIN,46,10,490,3.7332244800061596,5.091207412203173,2.940446662178818
IN_40_8,ILP-SM-II,300004,40,1779,2.8897150851245033,3.654330919666622,2.940889775763487
IN_25_5,ILP-IDLE-MIN,4179,25,1150,4.121243456355903,5.139890454874039,3.575580141349734
IN_40_4,ILP-SM-II,300004,40,1746,2.8136797889815957,3.3345236992959646,2.8673073425002484
IN_15_7,ILP-IDLE-MAX,1706,15,822,5.181975645408397,3.6100344715099877,3.5072049345303777
IN_35_1,ILP-IDLE-MIN,69382,35,1430,4.320265790684656,5.518055601978688,3.3887900346270916
IN_10_8,HEUR,212,10,452,4.702304374523785,5.8763844537598935,3.2178398042693086
IN_20_4,ILP-IDLE-MIN,834,20,840,3.7868095475115946,4.784974566521531,3.1267620099435955
IN_15_3,ILP-SM-I,398,15,652,2.755462696458866,3.4040544679232276,2.7543130584794864
IN_35_1,ILP-SM-I,300021,35,1428,2.9674056135274314,3.8341061760223827,3.1139517941629977
IN_25_5,ILP-IDLE-MAX,708,25,1151,5.2355478428757705,4.068685853464966,3.4672076653233823
IN_20_3,ILP-SM-II,11322,20,914,2.9130515692774783,3.722751098029024,2.9417692879287083
IN_30_4,ILP-IDLE-MAX,1891,30,1440,4.985604193040894,3.5111742445767025,3.284407203445729
IN_40_9,HEUR,205842,40,1676,4.285916679121908,4.650071564927804,2.939522104617075
IN_20_6,ILP-SM-I,10228,20,944,3.091239583911374,4.772204834212052,3.2501433093489145
IN_45_4,ILP-IDLE-MIN,300007,45,2158,4.1913518627277675,5.012918699316681,3.426689951525656
IN_20_10,ILP-IDLE-MIN,642,20,920,4.016913084880166,4.784000614737686,2.9983293063352123
IN_40_3,ILP-SM-II,300004,40,1632,3.0997428610495157,3.618102283471423,3.152527248673414
IN_40_9,ILP-IDLE-MAX,577,40,1679,4.791916686713341,3.919116035029336,3.29825542100919
IN_35_3,ILP-SM-II,300004,35,1416,3.0170276055767618,3.694779124724269,3.073424999647623
IN_20_9,HEUR,2269,20,780,4.352615421723861,5.7001073218502105,3.343039725625764
IN_40_2,ILP-IDLE-MIN,196194,40,1609,4.233180141846956,4.873530663909055,3.3166756962264285
IN_35_4,ILP-IDLE-MAX,300004,35,1470,4.932877599919329,3.5248280326367336,3.2981666162468124
IN_25_7,ILP-SM-I,300021,25,1099,3.1654643128493003,3.8068347191968006,3.054453231817405
IN_25_4,HEUR,9900,25,1210,4.176752067585129,5.25076220478764,2.9703190209765205
IN_15_8,ILP-SM-II,1101,15,724,3.4870266844828923,3.7948079198008373,2.985795620066842
IN_10_9,QP-LR-UB,163,10,429,4.799488350437131,3.483000259695393,3.2968998874431086
IN_20_9,ILP-IDLE-MIN,454,20,780,4.7595641103501505,5.6047672250237985,3.5017725669582673
IN_15_6,QP-LR-UB,6133,15,698,4.215138912532065,3.141556049689713,3.0474510633351692
IN_25_8,ILP-SM-I,300016,25,1040,3.107682711158234,4.256604405001837,3.2049772947993986
IN_10_3,ILP-IDLE-MAX,58,10,499,5.02088007068634,4.066973343345523,3.31237261767754
IN_30_7,HEUR,26682,30,1450,4.569772465547611,5.396200094314772,2.8486401326341677
IN_15_9,HEUR,648,15,647,4.019544131308794,4.99888909484457,3.0813072973001314
IN_35_4,HEUR,40131,35,1456,4.071136095683996,4.923579474374124,3.0392462679436005
IN_30_10,ILP-SM-I,300010,30,1198,3.1724833705524604,4.049850783082458,3.1950616789794712
IN_45_6,ILP-SM-I,300016,45,1802,3.075161292179618,3.8311303372705496,3.0881341055302927
IN_25_1,HEUR,8599,25,1067,4.560112205328785,5.602510885647789,3.1602460364269453
IN_45_10,HEUR,9276079,45,2069,3.8677391304773985,5.141694241590561,3.158238002433718
IN_10_3,ILP-SM-I,71,10,500,3.549200065046549,4.243431880741894,2.947829571279734
IN_40_7,ILP-IDLE-MIN,300005,40,1930,3.9656683715050702,4.96161539098222,3.2307443663456583
IN_30_9,ILP-IDLE-MIN,9375,30,1370,4.2301678942394085,5.729007657793403,3.680778409971438
IN_35_5,ILP-SM-I,300019,35,1423,2.7770411146319893,3.406918719121692,2.85617397051817
IN_15_4,ILP-SM-I,410,15,613,3.7926865796099847,4.393101422287902,3.5912862270096357
IN_20_7,HEUR,2410,20,816,4.0548049000341715,4.778896084642502,3.293988897247212
IN_40_7,ILP-IDLE-MAX,9936,40,1930,5.202652843867868,3.810893886633811,3.4221462611982876
IN_10_2,ILP-IDLE-MAX,13,10,489,4.770000027393809,3.7391783026444667,3.095110445272314
IN_45_4,ILP-SM-II,300005,45,2151,2.944504643790424,3.6113127380811783,3.018382297126998
IN_30_8,HEUR,24502,30,1344,4.361340782951426,5.351899776451345,3.1962808546682426
IN_25_5,HEUR,9434,25,1150,4.157886937817802,5.185767270741255,3.3700375073702693
IN_30_2,HEUR,25068,30,1431,4.019263840321865,5.236990456075181,3.2099782508125725
IN_15_2,ILP-IDLE-MAX,200,15,690,5.371231895922751,4.4747397556064135,3.6161784301752418
IN_10_2,QP-LR-UB,195,10,472,4.361244889850519,3.1808262056833323,3.039247427570759
IN_45_2,ILP-IDLE-MIN,300006,45,1900,3.9023263669641395,4.8198584625550325,3.324277346129135
IN_15_10,ILP-IDLE-MAX,267,15,700,5.334900010206869,4.026536268650549,3.5830567842830083
IN_10_2,ILP-SM-I,109,10,485,3.242918353178063,5.0013133587249685,2.781356603851854
IN_30_5,ILP-IDLE-MIN,11798,30,1370,4.080065660853021,5.129717877799729,3.552749303363135
IN_45_10,ILP-SM-II,300004,45,1973,3.1318454112407665,3.8411166190193327,3.073135518693348
IN_10_4,ILP-SM-I,123,10,453,3.3776596066482525,3.7127669393608547,2.9577822621982466
IN_40_7,ILP-SM-II,300004,40,1900,3.1803057039185507,4.238467259071018,3.1082413018093207
IN_45_6,HEUR,5518723,45,1852,3.364962369235613,4.4886208131215515,3.111607970220893
IN_30_5,ILP-SM-II,300002,30,1333,3.1549342790659325,3.8938687391031186,3.225041358494508
IN_15_6,ILP-IDLE-MAX,54,15,721,4.909472260044681,3.482631961525976,3.275889444974644
IN_40_8,ILP-IDLE-MAX,300005,40,1790,4.784810067496819,3.53448215563552,3.2700854344453054
IN_45_1,HEUR,3600550,45,2028,4.246448296066282,5.368191015970289,3.0815877229993203
IN_35_3,ILP-IDLE-MIN,56440,35,1443,4.417124186106797,5.502850884120053,3.547879357798325
IN_15_10,ILP-IDLE-MIN,151,15,700,4.044714259590421,4.896018184871653,3.538096900829119
IN_30_1,HEUR,23950,30,1442,3.9776712654694304,5.3498919373144025,3.105414378059982
IN_15_10,HEUR,741,15,693,3.90928568725075,5.333434097953545,3.299986897379501
IN_10_6,ILP-SM-II,213,10,265,4.033250066125765,4.520583433170662,3.282965997689869
IN_35_9,ILP-SM-I,300017,35,1540,3.171706999572599,3.771293792470198,3.129947584979577
IN_25_6,ILP-IDLE-MAX,852,25,1090,5.191220200198506,3.9742982956113755,3.617147425011935
IN_25_2,ILP-IDLE-MAX,382,25,1157,4.849339179940846,4.177721531615542,3.197606373867497
IN_30_5,ILP-IDLE-MAX,2816,30,1370,5.251131364985974,3.779709401770589,3.587070461890514
IN_35_5,ILP-IDLE-MIN,45456,35,1460,3.705931509541322,4.466404011226445,3.1185258225148056
IN_20_10,ILP-SM-I,2318,20,911,2.8653695755030797,3.6408739246231225,2.78962452134362
IN_10_1,QP-LR-UB,119,10,374,4.442974431239642,3.469881718416283,3.2156687170303786
IN_25_4,ILP-IDLE-MIN,11470,25,1210,4.0612562536331245,5.302422586671059,3.22508462718862
IN_20_6,HEUR,2565,20,957,3.8248229099903255,4.285136564963405,3.2180444544975026
IN_25_2,ILP-SM-I,112824,25,1150,2.838226098819919,3.7380600967578523,2.9475171581033006
IN_20_3,ILP-SM-I,11077,20,914,2.9130515692774783,3.722751098029024,2.9417692879287087
IN_45_5,ILP-SM-I,300023,45,2026,2.994431383966231,3.872353822901787,3.039657064525849
IN_35_8,ILP-SM-II,300003,35,1393,2.797382982529647,3.828525213786347,2.959366902943114
IN_35_1,HEUR,52192,35,1430,3.6560769473547703,4.89279451935283,3.1428059423190113
IN_30_6,ILP-SM-I,300011,30,1472,2.7043076934054113,3.2269938727982437,2.800141122365103
IN_25_3,ILP-IDLE-MIN,4155,25,1100,3.8603273058344016,4.654348798748865,3.1059287875581334
IN_20_8,ILP-SM-II,13075,20,899,3.2121098859952046,3.973214226969864,3.018942773586594
IN_40_2,ILP-SM-I,300020,40,1605,2.7361366575364,3.410374610702064,2.8352796934439057
IN_15_10,ILP-SM-II,911,15,684,3.432071420912232,3.9950195683955942,3.0848602134138554
IN_40_6,HEUR,165737,40,2018,4.153615788256594,5.184627925555291,3.0989958144710124
IN_10_5,ILP-SM-I,93,10,338,3.5252353065154134,3.925093100364594,3.332339535621642
IN_20_9,QP-LR-UB,25493,20,777,4.4814487142631645,3.3107461402181815,3.161593690726181
IN_15_3,QP-LR-UB,3536,15,658,3.9482686884812455,3.059812856514863,2.892206677561776
IN_35_2,ILP-IDLE-MIN,34430,35,1370,4.231167907871469,5.248139224215245,3.576759577587888
IN_15_2,QP-LR-UB,5336,15,690,4.516724628555602,3.5817893249082613,3.367405410908876
IN_10_7,ILP-SM-II,31,10,391,4.255243862947313,4.790320974875987,3.1654281823529704
IN_45_2,HEUR,582393,45,1898,4.143589491452041,5.001702207447667,3.0092068673738925
IN_20_6,ILP-IDLE-MIN,882,20,960,4.429187503317371,5.450937933689883,3.5944180079169263
IN_10_1,ILP-SM-I,111,10,371,3.3709487152405275,4.6283481000757,2.975688527759528
IN_10_4,QP-LR-UB,184,10,457,4.6294681084599905,3.37178110985832,3.1096405773937703
IN_45_4,HEUR,9061764,45,2153,4.3121666972077,5.504707791804047,3.199346057205088
IN_30_4,ILP-SM-I,300010,30,1427,2.8669791856470206,3.5892361362997343,2.866524791424804
IN_40_6,ILP-IDLE-MAX,300005,40,2030,5.161305438995067,3.6170193421070427,3.4102821328071977
IN_40_5,ILP-SM-I,300016,40,1700,2.909168599234071,3.6809026229066997,3.0053447996315827
IN_15_10,QP-LR-UB,2447,15,664,3.991714300832578,3.411258773731823,3.1163229726718367
IN_25_1,ILP-IDLE-MAX,5905,25,1070,4.9299065626531,4.026632582768812,3.5192849117652147
IN_20_9,ILP-SM-I,2205,20,778,3.2771666633204006,3.8858069070018058,3.1093381674180423
IN_20_8,ILP-IDLE-MIN,602,20,910,4.312362672617803,5.26341247250387,3.381602716439405
IN_35_7,ILP-IDLE-MIN,54102,35,1561,4.314337570908343,5.734613519994478,3.932444635192758
IN_25_1,ILP-IDLE-MIN,3345,25,1070,3.87127104191301,4.7121252612809155,3.5554045229943285
IN_25_2,HEUR,10443,25,1150,3.8206000167390575,4.99696738269456,3.0593930677190038
IN_20_7,ILP-SM-II,11387,20,794,3.3136463361360677,4.527331000920622,3.268726339907345
IN_30_2,ILP-SM-II,300002,30,1432,3.1042500040493906,3.5751602101570614,3.0164841007382814
IN_30_3,HEUR,23359,30,1477,4.171436252499987,5.221762035641964,3.0122641039440192
IN_35_10,ILP-SM-I,300025,35,1574,2.8700125932693483,3.868765227378539,2.896006472777683
IN_35_10,ILP-IDLE-MAX,3166,35,1589,4.921238988994053,3.562865606851679,3.185742307625983
IN_10_7,ILP-SM-I,113,10,391,4.255243862947313,4.446658983130753,3.1654281823529704
IN_35_7,HEUR,25378,35,1556,3.6425031879050715,4.401286034003754,2.971229027854931
IN_40_2,HEUR,129265,40,1608,3.316757780591153,4.193308074370101,2.893679218046988
IN_40_6,ILP-SM-II,300004,40,2009,2.9121280915704855,4.176680060969543,2.9864353432271655
IN_15_9,ILP-SM-II,1545,15,649,3.5895735229639447,5.322264854550427,3.130709191007102
IN_20_4,ILP-SM-I,19416,20,820,3.105726213256518,4.480427851666723,3.0193205426378626
IN_15_8,ILP-IDLE-MIN,199,15,750,4.488600047389666,5.162471255335411,3.2460017642843924
IN_20_3,ILP-IDLE-MAX,2482,20,970,4.796371191586416,3.492580434905792,3.297766186070673
IN_35_10,HEUR,75550,35,1590,3.7946037640361667,4.75493253467008,2.864429954325074
IN_30_2,ILP-SM-I,300013,30,1432,3.140756953973323,3.6889792804521093,3.0589705202554556
IN_40_5,HEUR,178964,40,1717,3.876912826646206,5.062474119017282,3.147444153732625
IN_25_8,ILP-IDLE-MIN,5896,25,1040,4.064125029685406,5.070532843993719,3.593831686646577
IN_30_4,HEUR,21810,30,1438,4.271333399642673,5.532056390106947,2.9563523218123557
IN_20_4,ILP-SM-II,19298,20,820,3.105726213256518,4.4804278516667235,3.0193205426378626
IN_40_10,ILP-IDLE-MAX,13159,40,1690,4.7810236692604935,3.442121093473245,3.200661910361625
IN_15_2,ILP-SM-I,806,15,640,3.5816521661005156,4.935480535296254,3.3690503252500204
IN_10_5,ILP-IDLE-MAX,45,10,340,4.509941190305878,4.5585447090493405,3.279578804072562
IN_35_2,ILP-SM-II,300038,35,1359,3.0135985589157928,3.7227500465520547,3.109262186730115
IN_10_10,HEUR,196,10,403,4.5040651541689165,4.716407247511459,3.4129666388125517
IN_10_8,ILP-SM-I,72,10,448,4.230782624787611,4.688716322996078,3.394091093700832
IN_20_8,ILP-SM-I,15749,20,899,3.2121098859952046,4.061894995939977,3.0189427735865926
IN_40_4,ILP-SM-I,300024,40,1753,2.7442865122318936,3.626067851420007,2.8817186995105546
IN_20_4,QP-LR-UB,58465,20,817,4.291392872695412,3.1515291255533873,3.0381964102574046
IN_20_3,QP-LR-UB,39419,20,941,3.8189175605466685,3.0657725785559604,2.957000330297189
IN_20_7,ILP-IDLE-MAX,248,20,820,5.131182947900237,4.1166575522777515,3.6194858849883076
IN_15_6,ILP-SM-II,1308,15,686,3.1430833589285614,3.8113720545267484,2.849318989026567
IN_20_8,HEUR,3056,20,908,3.8524505454105333,4.302369387928535,3.11583322102791
IN_20_9,ILP-SM-II,2541,20,778,3.2771666633204006,3.8858069070018066,3.1093381674180427
IN_20_2,ILP-SM-I,6139,20,821,3.1117228983576037,4.111848133630027,3.216537391815487
IN_45_5,HEUR,1603579,45,2039,4.067519601945784,4.9615638872594445,3.097132438599647
IN_20_6,QP-LR-UB,75512,20,959,4.1049583331526565,3.3408220947565512,3.1585429478135887
IN_10_1,ILP-IDLE-MAX,21,10,390,4.980333381891251,3.8456395602113163,3.287199583137953
