# Started at: 2021-02-28 11:28:28 +0000, Version: v0.1-120-gbc4d265, Generated by: thermobench --verbose --fan-cmd=fan --fan-on=0 --time=1800 --wait=30 --wait-timeout=240 --sensors_file=/root/thermobench/src/sensors.imx8 --cpu-usage --column=0_work_done --column=1_work_done --column=2_work_done --column=3_work_done --column=4_work_done --column=5_work_done --column=6_work_done --column=7_work_done --column=8_work_done --column=9_work_done --column=10_work_done --column=11_work_done --column=12_work_done --column=13_work_done --column=14_work_done --column=15_work_done --column=16_work_done --column=17_work_done --column=18_work_done --column=19_work_done --column=20_work_done --column=21_work_done '--sensor=/run/power Power uW' --output=/root/experiment5_out/Instance3/1/OPTIMAL_antinobLTF.json.yaml.csv -- demos-sched -c /root/experiment5/Instance3/OPTIMAL_antinobLTF.json.yaml
time/ms,CPU_0_temp/m°C,CPU_1_temp/m°C,GPU_0_temp/m°C,GPU_1_temp/m°C,DRC_temp/m°C,PMIC_temp/m°C,Cortex_A53_0_freq/Hz,Cortex_A53_1_freq/Hz,Cortex_A53_2_freq/Hz,Cortex_A53_3_freq/Hz,Cortex_A72_0_freq/Hz,Cortex_A72_1_freq/Hz,ambient/°C,cam_cpu,cam_mem,0_work_done,1_work_done,2_work_done,3_work_done,4_work_done,5_work_done,6_work_done,7_work_done,8_work_done,9_work_done,10_work_done,11_work_done,12_work_done,13_work_done,14_work_done,15_work_done,16_work_done,17_work_done,18_work_done,19_work_done,20_work_done,21_work_done,Power/uW,CPU0_load/%,CPU1_load/%,CPU2_load/%,CPU3_load/%,CPU4_load/%,CPU5_load/%
2632.77,,,,,,,,,,,,,,,,,,,,,,,,991,,,,,,,,,,,639,,,,,,,,,
2696.66,,,,,,,,,,,,,,,,,,,,,,,,,,,738,,,,,,,,,,,,,,,,,
2716.14,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
2749.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,
2754.73,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2919.31,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2933.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2054,,,,,,,
2995.04,31500,32600,31500,30900,31700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,8.3786e+06,8,9,2,3.9604,96,77.551
3059.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2038,,,,,,,,,,,,,,
3182.9,,,,,,,,,,,,,,,,,,,1660,,,,,,,,,,,,,,,,,,,,,,,,,
3184.2,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,
3287.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2242,,,,,,,,
3385.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,
3462.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,,,,,,,,,,,,,
3532.74,,,,,,,,,,,,,,,,,,,,,,,,1555,,,,,,,,,,,,,,,,,,,,
3532.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,,,,,,,,,
3596.67,,,,,,,,,,,,,,,,,,,,,,,,,,,1163,,,,,,,,,,,,,,,,,
3600.98,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
3652.11,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3656.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,
3833.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2773,,,,,,,
3959.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2747,,,,,,,,,,,,,,
3994.96,31500,33200,31900,31300,31700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,8.0632e+06,7.14286,6,2,6.93069,96.9388,79.798
4082.88,,,,,,,,,,,,,,,,,,,2241,,,,,,,,,,,,,,,,,,,,,,,,,
4092.87,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,
4187.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3042,,,,,,,,
4283.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,
4362.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2208,,,,,,,,,,,,,
4432.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1364,,,,,,,,,
4432.82,,,,,,,,,,,,,,,,,,,,,,,,2119,,,,,,,,,,,,,,,,,,,,
4496.77,,,,,,,,,,,,,,,,,,,,,,,,,,,1607,,,,,,,,,,,,,,,,,
4519.44,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,
4549.49,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4551.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,
4642.28,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
4733.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3491,,,,,,,
4859.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3454,,,,,,,,,,,,,,
4982.86,,,,,,,,,,,,,,,,,,,2822,,,,,,,,,,,,,,,,,,,,,,,,,
4995.03,31700,33400,32300,31700,32100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,8.288e+06,9.80392,6.06061,1.02041,2.04082,97.0297,81.5534
5001.69,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,
5087.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840,,,,,,,,
5193.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
5262.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2771,,,,,,,,,,,,,
5332.82,,,,,,,,,,,,,,,,,,,,,,,,2682,,,,,,,,,,,,,,,,,,,,
5332.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727,,,,,,,,,
5396.77,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,,,,,,,,,,,,,,,,,
5404.26,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,
5446.84,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5446.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,
5593.4,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
5633.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4211,,,,,,,
5759.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4163,,,,,,,,,,,,,,
5882.81,,,,,,,,,,,,,,,,,,,3403,,,,,,,,,,,,,,,,,,,,,,,,,
5910.22,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,
5987.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4641,,,,,,,,
5994.93,31900,34000,32500,31700,32500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,8.3312e+06,10.101,7.92079,2.9703,1,96.9388,82.8283
6092.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,
6162.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3350,,,,,,,,,,,,,
6232.83,,,,,,,,,,,,,,,,,,,,,,,,3246,,,,,,,,,,,2089,,,,,,,,,
6296.63,,,,,,,,,,,,,,,,,,,,,,,,,,,2491,,,,,,,,,,,,,,,,,
6322.73,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,
6353.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,
6354.97,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6533.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4929,,,,,,,
6659.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4872,,,,,,,,,,,,,,
6782.79,,,,,,,,,,,,,,,,,,,3984,,,,,,,,,,,,,,,,,,,,,,,,,
6818.69,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,
6887.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5443,,,,,,,,
6991.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,
6994.67,32500,34000,32600,32100,32800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,8.0004e+06,9,6.06061,2,3,96.1165,79.4118
7062.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3933,,,,,,,,,,,,,
7132.79,,,,,,,,,,,,,,,,,,,,,,,,3804,,,,,,,,,,,,,,,,,,,,
7132.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2452,,,,,,,,,
7196.73,,,,,,,,,,,,,,,,,,,,,,,,,,,2932,,,,,,,,,,,,,,,,,
7207.49,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,
7248.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,
7252.35,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7314.35,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
7434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5647,,,,,,,
7559.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5581,,,,,,,,,,,,,,
7682.86,,,,,,,,,,,,,,,,,,,4561,,,,,,,,,,,,,,,,,,,,,,,,,
7689.65,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,
7787.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6250,,,,,,,,
7890.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,
7962.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4518,,,,,,,,,,,,,
7994.96,32100,33800,32600,32100,32500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,8.4476e+06,8.08081,8,2,1,95.9184,81
8032.85,,,,,,,,,,,,,,,,,,,,,,,,4370,,,,,,,,,,,,,,,,,,,,
8032.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2815,,,,,,,,,
8096.72,,,,,,,,,,,,,,,,,,,,,,,,,,,3364,,,,,,,,,,,,,,,,,
8126.06,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,
8149.72,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8154.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,
8266.65,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
8333.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6363,,,,,,,
8459.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6290,,,,,,,,,,,,,,
8582.76,,,,,,,,,,,,,,,,,,,5142,,,,,,,,,,,,,,,,,,,,,,,,,
8597.75,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,
8687.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7052,,,,,,,,
8789.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,
8862.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5092,,,,,,,,,,,,,
8932.74,,,,,,,,,,,,,,,,,,,,,,,,4934,,,,,,,,,,,,,,,,,,,,
8932.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3177,,,,,,,,,
8994.98,32600,34400,33200,32500,32800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,7.8276e+06,9.09091,8.08081,2.0202,2,96.0396,82.1782
8996.74,,,,,,,,,,,,,,,,,,,,,,,,,,,3807,,,,,,,,,,,,,,,,,
9010.84,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,
9047.09,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9050.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,
9216.8,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
9233.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7080,,,,,,,
9359.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6992,,,,,,,,,,,,,,
9418.35,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9482.76,,,,,,,,,,,,,,,,,,,5723,,,,,,,,,,,,,,,,,,,,,,,,,
9506.28,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,
9587.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7852,,,,,,,,
9688.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,
9762.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5676,,,,,,,,,,,,,
9832.84,,,,,,,,,,,,,,,,,,,,,,,,5495,,,,,,,,,,,,,,,,,,,,
9832.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540,,,,,,,,,
9896.67,,,,,,,,,,,,,,,,,,,,,,,,,,,4247,,,,,,,,,,,,,,,,,
9929.3,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,
9955.24,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9956.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,
9995.48,32800,34800,33200,32500,33200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,7.931e+06,11,7,0,2,96.9697,87.1287
10134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7813,,,,,,,
10134.2,,,,,,,,,,,,,,,,,,,,,,,1526,,,,,,,,,,,,,,,,,,,,,
10238.5,,,,,,,,,,,,,,64.71,60.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10259.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7701,,,,,,,,,,,,,,
10382.7,,,,,,,,,,,,,,,,,,,6304,,,,,,,,,,,,,,,,,,,,,,,,,
10414.9,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,
10487.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8647,,,,,,,,
10586.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,
10662.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6260,,,,,,,,,,,,,
10732.7,,,,,,,,,,,,,,,,,,,,,,,,6038,,,,,,,,,,,,,,,,,,,,
10732.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3902,,,,,,,,,
10796.8,,,,,,,,,,,,,,,,,,,,,,,,,,,4692,,,,,,,,,,,,,,,,,
10814.1,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,
10852.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,
10852.6,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10936.9,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,
10995.1,33200,34800,33600,32800,33400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,8.235e+06,18.1818,13,4,2.0202,96,90
11033.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8535,,,,,,,
11034,,,,,,,,,,,,,,,,,,,,,,,3697,,,,,,,,,,,,,,,,,,,,,
11159.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8410,,,,,,,,,,,,,,
11282.7,,,,,,,,,,,,,,,,,,,6885,,,,,,,,,,,,,,,,,,,,,,,,,
11285.8,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,
11387.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9456,,,,,,,,
11486.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,
11562.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6816,,,,,,,,,,,,,
11632.8,,,,,,,,,,,,,,,,,,,,,,,,6601,,,,,,,,,,,,,,,,,,,,
11632.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4264,,,,,,,,,
11696.7,,,,,,,,,,,,,,,,,,,,,,,,,,,5136,,,,,,,,,,,,,,,,,
11698.8,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,
11747.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,
11750,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11812.3,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
11887.8,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,
11934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9270,,,,,,,
11934.1,,,,,,,,,,,,,,,,,,,,,,,5890,,,,,,,,,,,,,,,,,,,,,
11995.3,33200,35200,33800,32800,33600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,8.5124e+06,10,6,5.88235,2,96.9697,94.0594
12009.2,,,,,,,,,,,,,23.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12059.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9119,,,,,,,,,,,,,,
12182.8,,,,,,,,,,,,,,,,,,,7466,,,,,,,,,,,,,,,,,,,,,,,,,
12194.4,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,
12287.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10266,,,,,,,,
12384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,91,,,,,,,,,,
12462.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7400,,,,,,,,,,,,,
12532.8,,,,,,,,,,,,,,,,,,,,,,,,7161,,,,,,,,,,,,,,,,,,,,
12532.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4626,,,,,,,,,
12596.7,,,,,,,,,,,,,,,,,,,,,,,,,,,5579,,,,,,,,,,,,,,,,,
12617.3,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,
12647.4,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12654.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,
12833.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10002,,,,,,,
12834,,,,,,,,,,,,,,,,,,,,,,,8080,,,,,,,,,,,,,,,,,,,,,
12959.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9828,,,,,,,,,,,,,,
12994.9,33400,35800,34200,33200,34000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,8.3748e+06,11,7,3,2,99.0099,95.0495
13082.7,,,,,,,,,,,,,,,,,,,8047,,,,,,,,,,,,,,,,,,,,,,,,,
13103.3,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,
13187.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11075,,,,,,,,
13283.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978,,,,,,,,,,,
13292.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,
13362.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7981,,,,,,,,,,,,,
13432.8,,,,,,,,,,,,,,,,,,,,,,,,7729,,,,,,,,,,,,,,,,,,,,
13433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4989,,,,,,,,,
13496.8,,,,,,,,,,,,,,,,,,,,,,,,,,,6020,,,,,,,,,,,,,,,,,
