# Started at: 2021-03-01 03:27:55 +0000, Version: v0.1-120-gbc4d265, Generated by: thermobench --verbose --fan-cmd=fan --fan-on=0 --time=1800 --wait=30 --wait-timeout=240 --sensors_file=/root/thermobench/src/sensors.imx8 --cpu-usage --column=0_work_done --column=1_work_done --column=2_work_done --column=3_work_done --column=4_work_done --column=5_work_done --column=6_work_done --column=7_work_done --column=8_work_done --column=9_work_done --column=10_work_done --column=11_work_done --column=12_work_done --column=13_work_done --column=14_work_done --column=15_work_done --column=16_work_done --column=17_work_done --column=18_work_done --column=19_work_done --column=20_work_done --column=21_work_done '--sensor=/run/power Power uW' --output=/root/experiment5_out/Instance3/2/OPTIMAL_antiMEiko.json.yaml.csv -- demos-sched -c /root/experiment5/Instance3/OPTIMAL_antiMEiko.json.yaml
time/ms,CPU_0_temp/m°C,CPU_1_temp/m°C,GPU_0_temp/m°C,GPU_1_temp/m°C,DRC_temp/m°C,PMIC_temp/m°C,Cortex_A53_0_freq/Hz,Cortex_A53_1_freq/Hz,Cortex_A53_2_freq/Hz,Cortex_A53_3_freq/Hz,Cortex_A72_0_freq/Hz,Cortex_A72_1_freq/Hz,ambient/°C,cam_cpu,cam_mem,0_work_done,1_work_done,2_work_done,3_work_done,4_work_done,5_work_done,6_work_done,7_work_done,8_work_done,9_work_done,10_work_done,11_work_done,12_work_done,13_work_done,14_work_done,15_work_done,16_work_done,17_work_done,18_work_done,19_work_done,20_work_done,21_work_done,Power/uW,CPU0_load/%,CPU1_load/%,CPU2_load/%,CPU3_load/%,CPU4_load/%,CPU5_load/%
2809.86,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
2909.53,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2930.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2141,,,,,,,
2995.42,31300,32600,31500,30900,31700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,8.1294e+06,11,19.6078,0,1.02041,79.798,96
3056.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2094,,,,,,,,,,,,,,
3179.16,,,,,,,,,,,,,,,,,,,1650,,,,,,,,,,,,,,,,,,,,,,,,,
3180.13,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,
3284.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2394,,,,,,,,
3457.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623,,,,,,,,,,,,,
3527.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019,,,,,,,,,
3527.13,,,,,,,,,,,,,,,,,,,,,,,,1567,,,,,,,,,,,,,,,,,,,,
3591.06,,,,,,,,,,,,,,,,,,,,,,,,,,,1169,,,,,,,,,,,,,,,,,
3655.92,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3660.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,
3713.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,
3757.41,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,
3830.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2880,,,,,,,
3956.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2814,,,,,,,,,,,,,,
3995.32,31500,33200,32100,31100,32300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,8.2264e+06,10.101,14,1,2.04082,81.25,96.9697
4079.19,,,,,,,,,,,,,,,,,,,2224,,,,,,,,,,,,,,,,,,,,,,,,,
4109.84,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,
4184.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3243,,,,,,,,
4357.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2208,,,,,,,,,,,,,
4427.18,,,,,,,,,,,,,,,,,,,,,,,,2129,,,,,,,,,,,,,,,,,,,,
4427.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383,,,,,,,,,
4491.11,,,,,,,,,,,,,,,,,,,,,,,,,,,1590,,,,,,,,,,,,,,,,,
4553.56,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4555.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,
4608.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,
4631.04,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,
4639.79,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
4730.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3618,,,,,,,
4856.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3534,,,,,,,,,,,,,,
4979.19,,,,,,,,,,,,,,,,,,,2797,,,,,,,,,,,,,,,,,,,,,,,,,
4995.37,31700,33400,32100,31300,32300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,8.0192e+06,12,14.8515,1,2,81.6327,97
5005.98,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,
5084.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4078,,,,,,,,
5257.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2793,,,,,,,,,,,,,
5327.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1746,,,,,,,,,
5327.2,,,,,,,,,,,,,,,,,,,,,,,,2690,,,,,,,,,,,,,,,,,,,,
5391.09,,,,,,,,,,,,,,,,,,,,,,,,,,,2028,,,,,,,,,,,,,,,,,
5451.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,
5451.1,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5503.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,
5504.84,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,
5592.82,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
5630.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4357,,,,,,,
5756.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4253,,,,,,,,,,,,,,
5879.19,,,,,,,,,,,,,,,,,,,3374,,,,,,,,,,,,,,,,,,,,,,,,,
5902.1,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,
5984.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4928,,,,,,,,
5995.15,32100,33800,32500,31700,32500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,8.2228e+06,10.8911,13.1313,0,2.0202,85.2941,96
6157.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3377,,,,,,,,,,,,,
6227.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2110,,,,,,,,,
6227.1,,,,,,,,,,,,,,,,,,,,,,,,3235,,,,,,,,,,,,,,,,,,,,
6291.05,,,,,,,,,,,,,,,,,,,,,,,,,,,2458,,,,,,,,,,,,,,,,,
6357.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,
6359.63,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6415.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,
6452.21,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,
6530.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5095,,,,,,,
6656.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4973,,,,,,,,,,,,,,
6779.23,,,,,,,,,,,,,,,,,,,3946,,,,,,,,,,,,,,,,,,,,,,,,,
6798.18,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,
6884.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5779,,,,,,,,
6995.36,32100,33600,32500,31700,32800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,7.974e+06,11.8812,13.1313,1.0101,1,81.1881,95.9596
7057.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3951,,,,,,,,,,,,,
7127.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2474,,,,,,,,,
7127.24,,,,,,,,,,,,,,,,,,,,,,,,3798,,,,,,,,,,,,,,,,,,,,
7191.11,,,,,,,,,,,,,,,,,,,,,,,,,,,2886,,,,,,,,,,,,,,,,,
7252.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,
7257.11,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7310.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,
7314.2,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
7326,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,
7430.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5834,,,,,,,
7556.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5693,,,,,,,,,,,,,,
7679.23,,,,,,,,,,,,,,,,,,,4519,,,,,,,,,,,,,,,,,,,,,,,,,
7694.2,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,
7784.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6628,,,,,,,,
7957.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4535,,,,,,,,,,,,,
7995.33,32500,33800,32800,32100,32800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,7.6324e+06,11,13.1313,3.0303,1.9802,84.1584,95
8027.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2838,,,,,,,,,
8027.2,,,,,,,,,,,,,,,,,,,,,,,,4353,,,,,,,,,,,,,,,,,,,,
8091.1,,,,,,,,,,,,,,,,,,,,,,,,,,,3319,,,,,,,,,,,,,,,,,
8156.17,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8158.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,
8205.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,
8264.65,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
8273.17,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,
8330.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6572,,,,,,,
8456.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6413,,,,,,,,,,,,,,
8579.18,,,,,,,,,,,,,,,,,,,5097,,,,,,,,,,,,,,,,,,,,,,,,,
8590.21,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,
8684.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7457,,,,,,,,
8857.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5110,,,,,,,,,,,,,
8927.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3202,,,,,,,,,
8927.2,,,,,,,,,,,,,,,,,,,,,,,,4908,,,,,,,,,,,,,,,,,,,,
8991.09,,,,,,,,,,,,,,,,,,,,,,,,,,,3748,,,,,,,,,,,,,,,,,
8995.25,32800,34600,32800,32500,33000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,8.2212e+06,10.2041,13,3,0,83.5052,97
9053.7,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9054.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,
9100.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,
9147,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,
9216.92,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
9230.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7310,,,,,,,
9356.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7133,,,,,,,,,,,,,,
9384.8,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9479.13,,,,,,,,,,,,,,,,,,,5679,,,,,,,,,,,,,,,,,,,,,,,,,
9486.23,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,
9584.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8295,,,,,,,,
9757.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5695,,,,,,,,,,,,,
9827.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3566,,,,,,,,,
9827.11,,,,,,,,,,,,,,,,,,,,,,,,5461,,,,,,,,,,,,,,,,,,,,
9891.13,,,,,,,,,,,,,,,,,,,,,,,,,,,4175,,,,,,,,,,,,,,,,,
9951.24,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9960.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,
9995.31,32800,35000,33200,32600,33000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,8.2336e+06,11,14,1,2.0202,88.8889,96.9388
10012.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,
10020.7,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,
10130.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8050,,,,,,,
10130.5,,,,,,,,,,,,,,,,,,,,,,,1763,,,,,,,,,,,,,,,,,,,,,
10232.2,,,,,,,,,,,,,,64.92,60.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10256.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7852,,,,,,,,,,,,,,
10379.2,,,,,,,,,,,,,,,,,,,6258,,,,,,,,,,,,,,,,,,,,,,,,,
10382.2,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,
10484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9144,,,,,,,,
10657.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6275,,,,,,,,,,,,,
10727.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3928,,,,,,,,,
10727.1,,,,,,,,,,,,,,,,,,,,,,,,6022,,,,,,,,,,,,,,,,,,,,
10791.1,,,,,,,,,,,,,,,,,,,,,,,,,,,4591,,,,,,,,,,,,,,,,,
10855.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,
10859.9,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10907.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,
10922,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
10938.7,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,
10968.2,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,
10995.3,33200,34800,33400,32800,33400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,8.4258e+06,24.7525,22.2222,2.9703,3.0303,92.1569,97
11030.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8790,,,,,,,
11030.4,,,,,,,,,,,,,,,,,,,,,,,3900,,,,,,,,,,,,,,,,,,,,,
11156.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8572,,,,,,,,,,,,,,
11279.2,,,,,,,,,,,,,,,,,,,6836,,,,,,,,,,,,,,,,,,,,,,,,,
11312.1,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,
11384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9994,,,,,,,,
11557.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6860,,,,,,,,,,,,,
11627.2,,,,,,,,,,,,,,,,,,,,,,,,6563,,,,,,,,,,,4293,,,,,,,,,
11691.1,,,,,,,,,,,,,,,,,,,,,,,,,,,5031,,,,,,,,,,,,,,,,,
11750.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,
11757.7,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11802.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,
11842.1,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,
11891.7,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,
11930.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9530,,,,,,,
11930.4,,,,,,,,,,,,,,,,,,,,,,,6097,,,,,,,,,,,,,,,,,,,,,
11995.6,33400,35400,33800,33000,33400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,8.129e+06,13,16.8317,2,2,92.9293,96.0396
12056.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9293,,,,,,,,,,,,,,
12159.4,,,,,,,,,,,,,22.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12179.1,,,,,,,,,,,,,,,,,,,7414,,,,,,,,,,,,,,,,,,,,,,,,,
12208,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,
12284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10843,,,,,,,,
12457.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7433,,,,,,,,,,,,,
12527.2,,,,,,,,,,,,,,,,,,,,,,,,7129,,,,,,,,,,,4657,,,,,,,,,
12591.1,,,,,,,,,,,,,,,,,,,,,,,,,,,5460,,,,,,,,,,,,,,,,,
12655.3,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12657.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,
12714.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,,,,,,,,,
12715.8,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,
12830.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10271,,,,,,,
12830.4,,,,,,,,,,,,,,,,,,,,,,,8280,,,,,,,,,,,,,,,,,,,,,
12956.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10012,,,,,,,,,,,,,,
12995.3,33600,35800,33800,33200,34000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,,,,,,,,,,,,,,,8.3762e+06,10,13,1,2.04082,95.9596,96.9388
13079.1,,,,,,,,,,,,,,,,,,,7996,,,,,,,,,,,,,,,,,,,,,,,,,
13104.1,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,
13184.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11665,,,,,,,,
13357.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8011,,,,,,,,,,,,,
13427.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5015,,,,,,,,,
13427.2,,,,,,,,,,,,,,,,,,,,,,,,7689,,,,,,,,,,,,,,,,,,,,
13491.2,,,,,,,,,,,,,,,,,,,,,,,,,,,5901,,,,,,,,,,,,,,,,,
